datasaet: amazon_computer,  model: sage.
epoch: 1, val_loss: 0.6004255414009094
epoch: 2, val_loss: 0.5408166944980621
epoch: 3, val_loss: 0.5053725242614746
epoch: 4, val_loss: 0.45510734617710114
epoch: 5, val_loss: 0.4484805464744568
epoch: 6, val_loss: 0.439375102519989
epoch: 7, val_loss: 0.43514756858348846
epoch: 8, val_loss: 0.4308796525001526
epoch: 9, val_loss: 0.44989609718322754
epoch: 10, val_loss: 0.4331284910440445
epoch: 11, val_loss: 0.427326038479805
epoch: 12, val_loss: 0.4885335713624954
epoch: 13, val_loss: 0.4558211714029312
epoch: 14, val_loss: 0.48161517083644867
epoch: 15, val_loss: 0.4483712464570999
epoch: 16, val_loss: 0.4578683078289032
Final epoch: 16
beta:0.0,accuracy:0.88671875

time of one repeat:71.06399989128113
time of construct data:21.446844816207886
epoch: 0, val_loss: 0.841262549161911
epoch: 1, val_loss: 0.5948614180088043
epoch: 2, val_loss: 0.4640553444623947
epoch: 3, val_loss: 0.4033931642770767
epoch: 4, val_loss: 0.39132192730903625
epoch: 5, val_loss: 0.36979149281978607
epoch: 6, val_loss: 0.38432323932647705
epoch: 7, val_loss: 0.355026513338089
epoch: 8, val_loss: 0.35535457730293274
epoch: 9, val_loss: 0.37021179497241974
epoch: 10, val_loss: 0.3656438887119293
epoch: 11, val_loss: 0.3674837797880173
epoch: 12, val_loss: 0.3614256680011749
Final epoch: 12
beta:0.0,accuracy:0.8916015625

time of one repeat:61.19178795814514
time of construct data:21.508805751800537
epoch: 0, val_loss: 0.7543247044086456
epoch: 1, val_loss: 0.525369331240654
epoch: 2, val_loss: 0.4493040293455124
epoch: 3, val_loss: 0.45578937232494354
epoch: 4, val_loss: 0.4235687106847763
epoch: 5, val_loss: 0.4116118848323822
epoch: 6, val_loss: 0.4029844403266907
epoch: 7, val_loss: 0.3907438814640045
epoch: 8, val_loss: 0.3881276249885559
epoch: 9, val_loss: 0.38506534695625305
epoch: 10, val_loss: 0.39920805394649506
epoch: 11, val_loss: 0.4074387401342392
epoch: 12, val_loss: 0.4038054347038269
epoch: 13, val_loss: 0.3915369063615799
epoch: 14, val_loss: 0.3992023468017578
Final epoch: 14
beta:0.0,accuracy:0.900390625

time of one repeat:70.4797260761261
time of construct data:21.591813802719116
epoch: 0, val_loss: 0.7784066796302795
epoch: 1, val_loss: 0.4628026485443115
epoch: 2, val_loss: 0.4095383435487747
epoch: 3, val_loss: 0.3599545806646347
epoch: 4, val_loss: 0.36201342940330505
epoch: 5, val_loss: 0.34120678901672363
epoch: 6, val_loss: 0.3549415171146393
epoch: 7, val_loss: 0.34518590569496155
epoch: 8, val_loss: 0.33954472839832306
epoch: 9, val_loss: 0.34458473324775696
epoch: 10, val_loss: 0.34603966772556305
epoch: 11, val_loss: 0.367624893784523
epoch: 12, val_loss: 0.348747119307518
epoch: 13, val_loss: 0.3524152934551239
Final epoch: 13
beta:0.0,accuracy:0.8857421875

time of one repeat:64.27372336387634
time of construct data:21.665334463119507
epoch: 0, val_loss: 0.8621244728565216
epoch: 1, val_loss: 0.48386840522289276
epoch: 2, val_loss: 0.37892888486385345
epoch: 3, val_loss: 0.3463599383831024
epoch: 4, val_loss: 0.3379744291305542
epoch: 5, val_loss: 0.31783054769039154
epoch: 6, val_loss: 0.32679490745067596
epoch: 7, val_loss: 0.3138556033372879
epoch: 8, val_loss: 0.30628570914268494
epoch: 9, val_loss: 0.3074605017900467
epoch: 10, val_loss: 0.30599191784858704
epoch: 11, val_loss: 0.34806476533412933
epoch: 12, val_loss: 0.3076053708791733
epoch: 13, val_loss: 0.3234943002462387
epoch: 14, val_loss: 0.30945372581481934
epoch: 15, val_loss: 0.3086462616920471
Final epoch: 15
beta:0.0,accuracy:0.896484375

time of one repeat:67.64628624916077
time of construct data:21.54725217819214
epoch: 0, val_loss: 0.7558502852916718
epoch: 1, val_loss: 0.5018032044172287
epoch: 2, val_loss: 0.447852686047554
epoch: 3, val_loss: 0.4516006410121918
epoch: 4, val_loss: 0.4250027984380722
epoch: 5, val_loss: 0.4003078490495682
epoch: 6, val_loss: 0.44903261959552765
epoch: 7, val_loss: 0.4173680543899536
epoch: 8, val_loss: 0.3956545442342758
epoch: 9, val_loss: 0.41578222811222076
epoch: 10, val_loss: 0.4279550611972809
epoch: 11, val_loss: 0.4048972874879837
epoch: 12, val_loss: 0.42587101459503174
epoch: 13, val_loss: 0.4189963787794113
Final epoch: 13
beta:0.0,accuracy:0.8984375

time of one repeat:63.535467863082886
time of construct data:23.02294421195984
epoch: 0, val_loss: 1.0648699402809143
epoch: 1, val_loss: 0.5781694650650024
epoch: 2, val_loss: 0.4338899403810501
epoch: 3, val_loss: 0.3763338625431061
epoch: 4, val_loss: 0.38577471673488617
epoch: 5, val_loss: 0.3530886173248291
epoch: 6, val_loss: 0.36368338763713837
epoch: 7, val_loss: 0.32506054639816284
epoch: 8, val_loss: 0.3308629095554352
epoch: 9, val_loss: 0.3260761499404907
epoch: 10, val_loss: 0.31481869518756866
epoch: 11, val_loss: 0.30402112007141113
epoch: 12, val_loss: 0.2970885634422302
epoch: 13, val_loss: 0.28967301547527313
epoch: 14, val_loss: 0.28756289184093475
epoch: 15, val_loss: 0.29099439084529877
epoch: 16, val_loss: 0.2894695997238159
epoch: 17, val_loss: 0.3085259646177292
epoch: 18, val_loss: 0.3072197437286377
epoch: 19, val_loss: 0.3305337578058243
Final epoch: 19
beta:0.0,accuracy:0.908203125

time of one repeat:84.28910112380981
time of construct data:22.991209983825684
epoch: 0, val_loss: 0.7830172479152679
epoch: 1, val_loss: 0.519527792930603
epoch: 2, val_loss: 0.4401569813489914
epoch: 3, val_loss: 0.41412128508090973
epoch: 4, val_loss: 0.3788558691740036
epoch: 5, val_loss: 0.35954520106315613
epoch: 6, val_loss: 0.34887532889842987
epoch: 7, val_loss: 0.33220599591732025
epoch: 8, val_loss: 0.33011293411254883
epoch: 9, val_loss: 0.3229874223470688
epoch: 10, val_loss: 0.3281189799308777
epoch: 11, val_loss: 0.3293449729681015
epoch: 12, val_loss: 0.3239642381668091
epoch: 13, val_loss: 0.33262667059898376
epoch: 14, val_loss: 0.3583318740129471
Final epoch: 14
beta:0.0,accuracy:0.9150390625

time of one repeat:70.14308404922485
time of construct data:22.784071922302246
epoch: 0, val_loss: 0.8469440042972565
epoch: 1, val_loss: 0.4911136031150818
epoch: 2, val_loss: 0.3889336436986923
epoch: 3, val_loss: 0.38522954285144806
epoch: 4, val_loss: 0.3491339534521103
epoch: 5, val_loss: 0.3265758454799652
epoch: 6, val_loss: 0.3126807361841202
epoch: 7, val_loss: 0.3286799341440201
epoch: 8, val_loss: 0.30172547698020935
epoch: 9, val_loss: 0.31074365973472595
epoch: 10, val_loss: 0.30278265476226807
epoch: 11, val_loss: 0.33397066593170166
epoch: 12, val_loss: 0.3437832146883011
epoch: 13, val_loss: 0.31921280920505524
Final epoch: 13
beta:0.0,accuracy:0.912109375

time of one repeat:65.57592153549194
time of construct data:22.97441339492798
epoch: 0, val_loss: 0.6403151750564575
epoch: 1, val_loss: 0.43402568995952606
epoch: 2, val_loss: 0.3642638027667999
epoch: 3, val_loss: 0.3193766176700592
epoch: 4, val_loss: 0.35161371529102325
epoch: 5, val_loss: 0.29678837954998016
epoch: 6, val_loss: 0.29257073998451233
epoch: 7, val_loss: 0.28700554370880127
epoch: 8, val_loss: 0.27289798110723495
epoch: 9, val_loss: 0.275427483022213
epoch: 10, val_loss: 0.26902980357408524
epoch: 11, val_loss: 0.27269599586725235
epoch: 12, val_loss: 0.27315013110637665
epoch: 13, val_loss: 0.26712366938591003
epoch: 14, val_loss: 0.2777837961912155
epoch: 15, val_loss: 0.26753654330968857
epoch: 16, val_loss: 0.26647497713565826
epoch: 17, val_loss: 0.286873534321785
epoch: 18, val_loss: 0.28086960315704346
epoch: 19, val_loss: 0.2730386406183243
epoch: 20, val_loss: 0.2823880910873413
epoch: 21, val_loss: 0.27525971829891205
Final epoch: 21
beta:0.0,accuracy:0.90625

time of one repeat:86.64713478088379
time of construct data:22.96114182472229
epoch: 0, val_loss: 0.6924748420715332
epoch: 1, val_loss: 0.4831206351518631
epoch: 2, val_loss: 0.43929795920848846
epoch: 3, val_loss: 0.37928715348243713
epoch: 4, val_loss: 0.36392299830913544
epoch: 5, val_loss: 0.34756073355674744
epoch: 6, val_loss: 0.34626951813697815
epoch: 7, val_loss: 0.32347239553928375
epoch: 8, val_loss: 0.3213372975587845
epoch: 9, val_loss: 0.3426237404346466
epoch: 10, val_loss: 0.3249906152486801
epoch: 11, val_loss: 0.3275654762983322
epoch: 12, val_loss: 0.31455087661743164
epoch: 13, val_loss: 0.33366255462169647
epoch: 14, val_loss: 0.3443518131971359
epoch: 15, val_loss: 0.32769279181957245
epoch: 16, val_loss: 0.33898699283599854
epoch: 17, val_loss: 0.3331637531518936
Final epoch: 17
beta:0.0,accuracy:0.919921875

time of one repeat:76.79810118675232
time of construct data:24.7442946434021
epoch: 0, val_loss: 0.6722946763038635
epoch: 1, val_loss: 0.4924335777759552
epoch: 2, val_loss: 0.37239599227905273
epoch: 3, val_loss: 0.3279469311237335
epoch: 4, val_loss: 0.2915956974029541
epoch: 5, val_loss: 0.2874153107404709
epoch: 6, val_loss: 0.2912529855966568
epoch: 7, val_loss: 0.28820939362049103
epoch: 8, val_loss: 0.2745494768023491
epoch: 9, val_loss: 0.3024365305900574
epoch: 10, val_loss: 0.2760192081332207
epoch: 11, val_loss: 0.25958480685949326
epoch: 12, val_loss: 0.2756500020623207
epoch: 13, val_loss: 0.28730370104312897
epoch: 14, val_loss: 0.27359746396541595
epoch: 15, val_loss: 0.27563557028770447
epoch: 16, val_loss: 0.26629889011383057
Final epoch: 16
beta:0.0,accuracy:0.919921875

time of one repeat:76.62172245979309
time of construct data:24.64302134513855
epoch: 0, val_loss: 0.608158677816391
epoch: 1, val_loss: 0.4152585566043854
epoch: 2, val_loss: 0.3972085565328598
epoch: 3, val_loss: 0.3549155443906784
epoch: 4, val_loss: 0.3283679932355881
epoch: 5, val_loss: 0.3151870220899582
epoch: 6, val_loss: 0.3050072640180588
epoch: 7, val_loss: 0.3292517066001892
epoch: 8, val_loss: 0.305830717086792
epoch: 9, val_loss: 0.28633956611156464
epoch: 10, val_loss: 0.3037966638803482
epoch: 11, val_loss: 0.2993810176849365
epoch: 12, val_loss: 0.3300405740737915
epoch: 13, val_loss: 0.3022138178348541
epoch: 14, val_loss: 0.29803216457366943
Final epoch: 14
beta:0.0,accuracy:0.91796875

time of one repeat:72.78144383430481
time of construct data:24.68666648864746
epoch: 0, val_loss: 0.7320877313613892
epoch: 1, val_loss: 0.40683886408805847
epoch: 2, val_loss: 0.3661924749612808
epoch: 3, val_loss: 0.3229346424341202
epoch: 4, val_loss: 0.30713553726673126
epoch: 5, val_loss: 0.2968357801437378
epoch: 6, val_loss: 0.2896532416343689
epoch: 7, val_loss: 0.2926849275827408
epoch: 8, val_loss: 0.27204327285289764
epoch: 9, val_loss: 0.2693653851747513
epoch: 10, val_loss: 0.269582599401474
epoch: 11, val_loss: 0.2688111215829849
epoch: 12, val_loss: 0.2811571806669235
epoch: 13, val_loss: 0.30164816975593567
epoch: 14, val_loss: 0.2971695363521576
epoch: 15, val_loss: 0.28582970798015594
epoch: 16, val_loss: 0.28348271548748016
Final epoch: 16
beta:0.0,accuracy:0.91796875

time of one repeat:76.85068869590759
time of construct data:24.754602193832397
epoch: 0, val_loss: 0.596976101398468
epoch: 1, val_loss: 0.40612436830997467
epoch: 2, val_loss: 0.29859550297260284
epoch: 3, val_loss: 0.3145662695169449
epoch: 4, val_loss: 0.26439720392227173
epoch: 5, val_loss: 0.2564808502793312
epoch: 6, val_loss: 0.245686873793602
epoch: 7, val_loss: 0.24666757881641388
epoch: 8, val_loss: 0.23787104338407516
epoch: 9, val_loss: 0.23569383472204208
epoch: 10, val_loss: 0.23442267626523972
epoch: 11, val_loss: 0.237534798681736
epoch: 12, val_loss: 0.24130992591381073
epoch: 13, val_loss: 0.2227572351694107
epoch: 14, val_loss: 0.22759444266557693
epoch: 15, val_loss: 0.230299673974514
epoch: 16, val_loss: 0.22134698182344437
epoch: 17, val_loss: 0.22535252571105957
epoch: 18, val_loss: 0.23161769658327103
epoch: 19, val_loss: 0.22051845490932465
epoch: 20, val_loss: 0.22717821598052979
epoch: 21, val_loss: 0.23783305287361145
epoch: 22, val_loss: 0.22190013527870178
epoch: 23, val_loss: 0.23967091739177704
epoch: 24, val_loss: 0.22773172706365585
Final epoch: 24
beta:0.0,accuracy:0.9130859375

time of one repeat:97.33647418022156
time of construct data:24.986152410507202
epoch: 0, val_loss: 0.5904167592525482
epoch: 1, val_loss: 0.40908917784690857
epoch: 2, val_loss: 0.3906088024377823
epoch: 3, val_loss: 0.3802724629640579
epoch: 4, val_loss: 0.3459685444831848
epoch: 5, val_loss: 0.3272972106933594
epoch: 6, val_loss: 0.33629491925239563
epoch: 7, val_loss: 0.34885498881340027
epoch: 8, val_loss: 0.3458295613527298
epoch: 9, val_loss: 0.34803998470306396
epoch: 10, val_loss: 0.35466010868549347
Final epoch: 10
beta:0.0,accuracy:0.92578125

time of one repeat:58.62645626068115
time of construct data:26.962045669555664
epoch: 0, val_loss: 0.694488525390625
epoch: 1, val_loss: 0.447155699133873
epoch: 2, val_loss: 0.36685124039649963
epoch: 3, val_loss: 0.3001869022846222
epoch: 4, val_loss: 0.3008336126804352
epoch: 5, val_loss: 0.265988364815712
epoch: 6, val_loss: 0.25670185685157776
epoch: 7, val_loss: 0.24751898646354675
epoch: 8, val_loss: 0.24411090463399887
epoch: 9, val_loss: 0.2455584555864334
epoch: 10, val_loss: 0.2531164735555649
epoch: 11, val_loss: 0.24755191057920456
epoch: 12, val_loss: 0.24760346114635468
epoch: 13, val_loss: 0.23946885764598846
epoch: 14, val_loss: 0.267795592546463
epoch: 15, val_loss: 0.2427206039428711
epoch: 16, val_loss: 0.25050583481788635
epoch: 17, val_loss: 0.2544621676206589
epoch: 18, val_loss: 0.2486472949385643
Final epoch: 18
beta:0.0,accuracy:0.91796875

time of one repeat:85.15687227249146
time of construct data:27.22041368484497
epoch: 0, val_loss: 0.5723055005073547
epoch: 1, val_loss: 0.39587678015232086
epoch: 2, val_loss: 0.3553256094455719
epoch: 3, val_loss: 0.35744866728782654
epoch: 4, val_loss: 0.3154900223016739
epoch: 5, val_loss: 0.314446285367012
epoch: 6, val_loss: 0.2971629500389099
epoch: 7, val_loss: 0.29396094381809235
epoch: 8, val_loss: 0.2866962105035782
epoch: 9, val_loss: 0.29018768668174744
epoch: 10, val_loss: 0.3092433512210846
epoch: 11, val_loss: 0.3048333525657654
epoch: 12, val_loss: 0.29423461854457855
epoch: 13, val_loss: 0.2987309396266937
Final epoch: 13
beta:0.0,accuracy:0.9296875

time of one repeat:71.19779872894287
time of construct data:27.170368671417236
epoch: 0, val_loss: 0.6138700246810913
epoch: 1, val_loss: 0.382439449429512
epoch: 2, val_loss: 0.34851258993148804
epoch: 3, val_loss: 0.31224149465560913
epoch: 4, val_loss: 0.2883836179971695
epoch: 5, val_loss: 0.2798043191432953
epoch: 6, val_loss: 0.284919336438179
epoch: 7, val_loss: 0.26677896082401276
epoch: 8, val_loss: 0.25743814557790756
epoch: 9, val_loss: 0.2603105157613754
epoch: 10, val_loss: 0.2528059780597687
epoch: 11, val_loss: 0.2717657834291458
epoch: 12, val_loss: 0.2881696969270706
epoch: 13, val_loss: 0.2965722978115082
epoch: 14, val_loss: 0.28961019217967987
epoch: 15, val_loss: 0.26042603701353073
Final epoch: 15
beta:0.0,accuracy:0.9150390625

time of one repeat:77.0130705833435
time of construct data:27.005229949951172
epoch: 0, val_loss: 0.47543369233608246
epoch: 1, val_loss: 0.34897904098033905
epoch: 2, val_loss: 0.30278366804122925
epoch: 3, val_loss: 0.2679617628455162
epoch: 4, val_loss: 0.29935698211193085
epoch: 5, val_loss: 0.2679963558912277
epoch: 6, val_loss: 0.24106736481189728
epoch: 7, val_loss: 0.24007498472929
epoch: 8, val_loss: 0.22718480229377747
epoch: 9, val_loss: 0.23749003559350967
epoch: 10, val_loss: 0.22837642580270767
epoch: 11, val_loss: 0.2350122109055519
epoch: 12, val_loss: 0.22064310312271118
epoch: 13, val_loss: 0.2295956090092659
epoch: 14, val_loss: 0.22994006425142288
epoch: 15, val_loss: 0.22435422986745834
epoch: 16, val_loss: 0.23139461874961853
epoch: 17, val_loss: 0.23231880366802216
Final epoch: 17
beta:0.0,accuracy:0.9228515625

time of one repeat:79.51536417007446
time of construct data:26.85413956642151
epoch: 0, val_loss: 0.5916679799556732
epoch: 1, val_loss: 0.40234045684337616
epoch: 2, val_loss: 0.37963540852069855
epoch: 3, val_loss: 0.35747645795345306
epoch: 4, val_loss: 0.3436870872974396
epoch: 5, val_loss: 0.319053091108799
epoch: 6, val_loss: 0.3229995220899582
epoch: 7, val_loss: 0.32707396149635315
epoch: 8, val_loss: 0.32201144844293594
epoch: 9, val_loss: 0.3137679696083069
epoch: 10, val_loss: 0.31627608835697174
epoch: 11, val_loss: 0.30716486275196075
epoch: 12, val_loss: 0.3162951096892357
epoch: 13, val_loss: 0.3063685745000839
epoch: 14, val_loss: 0.3201509118080139
epoch: 15, val_loss: 0.31497930735349655
epoch: 16, val_loss: 0.3371284008026123
epoch: 17, val_loss: 0.3274657800793648
epoch: 18, val_loss: 0.3463256061077118
Final epoch: 18
beta:0.0,accuracy:0.9345703125

time of one repeat:83.63864183425903
time of construct data:30.536059141159058
epoch: 0, val_loss: 0.5536468923091888
epoch: 1, val_loss: 0.41085994243621826
epoch: 2, val_loss: 0.35357704758644104
epoch: 3, val_loss: 0.3099617063999176
epoch: 4, val_loss: 0.29291924834251404
epoch: 5, val_loss: 0.26801246404647827
epoch: 6, val_loss: 0.27712202072143555
epoch: 7, val_loss: 0.26365193724632263
epoch: 8, val_loss: 0.25404419004917145
epoch: 9, val_loss: 0.24848026782274246
epoch: 10, val_loss: 0.25042882561683655
epoch: 11, val_loss: 0.24731896072626114
epoch: 12, val_loss: 0.2339690998196602
epoch: 13, val_loss: 0.2317706122994423
epoch: 14, val_loss: 0.24660278856754303
epoch: 15, val_loss: 0.26192041486501694
epoch: 16, val_loss: 0.25185494124889374
epoch: 17, val_loss: 0.2635715901851654
epoch: 18, val_loss: 0.2674774080514908
Final epoch: 18
beta:0.0,accuracy:0.9345703125

time of one repeat:88.74240803718567
time of construct data:30.38446068763733
epoch: 0, val_loss: 0.6720317006111145
epoch: 1, val_loss: 0.41924959421157837
epoch: 2, val_loss: 0.3540937453508377
epoch: 3, val_loss: 0.3104235380887985
epoch: 4, val_loss: 0.29610438644886017
epoch: 5, val_loss: 0.2868644744157791
epoch: 6, val_loss: 0.28098613768815994
epoch: 7, val_loss: 0.28057748079299927
epoch: 8, val_loss: 0.2715689241886139
epoch: 9, val_loss: 0.2795572802424431
epoch: 10, val_loss: 0.2650749608874321
epoch: 11, val_loss: 0.2818375304341316
epoch: 12, val_loss: 0.2615309804677963
epoch: 13, val_loss: 0.2661263719201088
epoch: 14, val_loss: 0.25186074525117874
epoch: 15, val_loss: 0.2606203109025955
epoch: 16, val_loss: 0.28085998445749283
epoch: 17, val_loss: 0.2525828331708908
epoch: 18, val_loss: 0.2536630481481552
epoch: 19, val_loss: 0.27895839512348175
Final epoch: 19
beta:0.0,accuracy:0.94140625

time of one repeat:94.76755905151367
time of construct data:30.303202629089355
epoch: 0, val_loss: 0.6132931709289551
epoch: 1, val_loss: 0.3040064424276352
epoch: 2, val_loss: 0.2783331125974655
epoch: 3, val_loss: 0.274514839053154
epoch: 4, val_loss: 0.25438709557056427
epoch: 5, val_loss: 0.23440366238355637
epoch: 6, val_loss: 0.2351321280002594
epoch: 7, val_loss: 0.24813653528690338
epoch: 8, val_loss: 0.2317419797182083
epoch: 9, val_loss: 0.23404642194509506
epoch: 10, val_loss: 0.22186502814292908
epoch: 11, val_loss: 0.2320285364985466
epoch: 12, val_loss: 0.22253065556287766
epoch: 13, val_loss: 0.2542244717478752
epoch: 14, val_loss: 0.22337961941957474
epoch: 15, val_loss: 0.24463129043579102
Final epoch: 15
beta:0.0,accuracy:0.93359375

time of one repeat:80.10379648208618
time of construct data:30.405009269714355
epoch: 0, val_loss: 0.5147373527288437
epoch: 1, val_loss: 0.31795738637447357
epoch: 2, val_loss: 0.2800096347928047
epoch: 3, val_loss: 0.2511827051639557
epoch: 4, val_loss: 0.23923900723457336
epoch: 5, val_loss: 0.24231592565774918
epoch: 6, val_loss: 0.24902606755495071
epoch: 7, val_loss: 0.23473874479532242
epoch: 8, val_loss: 0.225337952375412
epoch: 9, val_loss: 0.22184568643569946
epoch: 10, val_loss: 0.23218562453985214
epoch: 11, val_loss: 0.22136489301919937
epoch: 12, val_loss: 0.22737129777669907
epoch: 13, val_loss: 0.21560460329055786
epoch: 14, val_loss: 0.22895679622888565
epoch: 15, val_loss: 0.215366892516613
epoch: 16, val_loss: 0.2322944849729538
epoch: 17, val_loss: 0.23880639672279358
epoch: 18, val_loss: 0.23050564527511597
epoch: 19, val_loss: 0.2273356392979622
epoch: 20, val_loss: 0.23815124481916428
Final epoch: 20
beta:0.0,accuracy:0.927734375

time of one repeat:91.64046788215637
time of construct data:30.297542333602905
epoch: 0, val_loss: 0.5434926897287369
epoch: 1, val_loss: 0.3600640147924423
epoch: 2, val_loss: 0.31240377575159073
epoch: 3, val_loss: 0.3026255592703819
epoch: 4, val_loss: 0.30610497295856476
epoch: 5, val_loss: 0.29459667950868607
epoch: 6, val_loss: 0.2928793802857399
epoch: 7, val_loss: 0.2845195084810257
epoch: 8, val_loss: 0.3244232088327408
epoch: 9, val_loss: 0.2957857698202133
epoch: 10, val_loss: 0.28792502731084824
epoch: 11, val_loss: 0.2778540775179863
epoch: 12, val_loss: 0.2878186106681824
epoch: 13, val_loss: 0.30791066586971283
epoch: 14, val_loss: 0.27975907176733017
epoch: 15, val_loss: 0.33996324241161346
epoch: 16, val_loss: 0.3184146136045456
Final epoch: 16
beta:0.0,accuracy:0.9345703125

time of one repeat:81.95527410507202
time of construct data:34.9209418296814
epoch: 0, val_loss: 0.4920142740011215
epoch: 1, val_loss: 0.3692702651023865
epoch: 2, val_loss: 0.35010169446468353
epoch: 3, val_loss: 0.28224173188209534
epoch: 4, val_loss: 0.263226181268692
epoch: 5, val_loss: 0.26564832031726837
epoch: 6, val_loss: 0.22338835150003433
epoch: 7, val_loss: 0.2285344898700714
epoch: 8, val_loss: 0.2343529909849167
epoch: 9, val_loss: 0.21806375682353973
epoch: 10, val_loss: 0.2324904352426529
epoch: 11, val_loss: 0.22575939446687698
epoch: 12, val_loss: 0.21544113755226135
epoch: 13, val_loss: 0.21945413202047348
epoch: 14, val_loss: 0.23419637978076935
epoch: 15, val_loss: 0.21131976693868637
epoch: 16, val_loss: 0.23458487540483475
epoch: 17, val_loss: 0.2229951173067093
epoch: 18, val_loss: 0.22557848691940308
epoch: 19, val_loss: 0.2364562600851059
epoch: 20, val_loss: 0.24092411994934082
Final epoch: 20
beta:0.0,accuracy:0.9296875

time of one repeat:98.2234103679657
time of construct data:34.63695478439331
epoch: 0, val_loss: 0.5867240726947784
epoch: 1, val_loss: 0.3904915452003479
epoch: 2, val_loss: 0.33549225330352783
epoch: 3, val_loss: 0.30695851147174835
epoch: 4, val_loss: 0.3131962865591049
epoch: 5, val_loss: 0.2885722368955612
epoch: 6, val_loss: 0.27497169375419617
epoch: 7, val_loss: 0.2725178375840187
epoch: 8, val_loss: 0.2811374366283417
epoch: 9, val_loss: 0.25804484635591507
epoch: 10, val_loss: 0.251705065369606
epoch: 11, val_loss: 0.24109184741973877
epoch: 12, val_loss: 0.2484680488705635
epoch: 13, val_loss: 0.24892888218164444
epoch: 14, val_loss: 0.2526797279715538
epoch: 15, val_loss: 0.26080721616744995
epoch: 16, val_loss: 0.24629800021648407
Final epoch: 16
beta:0.0,accuracy:0.9404296875

time of one repeat:92.56297779083252
time of construct data:35.11296224594116
epoch: 0, val_loss: 0.5298388302326202
epoch: 1, val_loss: 0.3584413528442383
epoch: 2, val_loss: 0.2883235365152359
epoch: 3, val_loss: 0.25579413026571274
epoch: 4, val_loss: 0.24581455439329147
epoch: 5, val_loss: 0.231447234749794
epoch: 6, val_loss: 0.24810435622930527
epoch: 7, val_loss: 0.22822187095880508
epoch: 8, val_loss: 0.22261205315589905
epoch: 9, val_loss: 0.2111511006951332
epoch: 10, val_loss: 0.21737676858901978
epoch: 11, val_loss: 0.22397654503583908
epoch: 12, val_loss: 0.21007942408323288
epoch: 13, val_loss: 0.20775188505649567
epoch: 14, val_loss: 0.23197682201862335
epoch: 15, val_loss: 0.20824768394231796
epoch: 16, val_loss: 0.20668289065361023
epoch: 17, val_loss: 0.21704650670289993
epoch: 18, val_loss: 0.20078115165233612
epoch: 19, val_loss: 0.22714781761169434
epoch: 20, val_loss: 0.20658554136753082
epoch: 21, val_loss: 0.22103389352560043
epoch: 22, val_loss: 0.23087967187166214
epoch: 23, val_loss: 0.21869544684886932
Final epoch: 23
beta:0.0,accuracy:0.9384765625

time of one repeat:108.37560510635376
time of construct data:34.357208490371704
epoch: 0, val_loss: 0.5433865487575531
epoch: 1, val_loss: 0.2922859489917755
epoch: 2, val_loss: 0.27410122752189636
epoch: 3, val_loss: 0.2484767735004425
epoch: 4, val_loss: 0.21707919239997864
epoch: 5, val_loss: 0.21833408623933792
epoch: 6, val_loss: 0.202847920358181
epoch: 7, val_loss: 0.21705002337694168
epoch: 8, val_loss: 0.2045682892203331
epoch: 9, val_loss: 0.20745588839054108
epoch: 10, val_loss: 0.18771826475858688
epoch: 11, val_loss: 0.20033161342144012
epoch: 12, val_loss: 0.1939399391412735
epoch: 13, val_loss: 0.19445297867059708
epoch: 14, val_loss: 0.19301840662956238
epoch: 15, val_loss: 0.18380963802337646
epoch: 16, val_loss: 0.1953895539045334
epoch: 17, val_loss: 0.18444650620222092
epoch: 18, val_loss: 0.19484276324510574
epoch: 19, val_loss: 0.19002597779035568
epoch: 20, val_loss: 0.18882662057876587
Final epoch: 20
beta:0.0,accuracy:0.935546875

time of one repeat:96.20882272720337
time of construct data:34.67896127700806
epoch: 0, val_loss: 0.4926070272922516
epoch: 1, val_loss: 0.3272479325532913
epoch: 2, val_loss: 0.30640846490859985
epoch: 3, val_loss: 0.2860807105898857
epoch: 4, val_loss: 0.25955719500780106
epoch: 5, val_loss: 0.25609998404979706
epoch: 6, val_loss: 0.26538562029600143
epoch: 7, val_loss: 0.24455557763576508
epoch: 8, val_loss: 0.2596300095319748
epoch: 9, val_loss: 0.25678471475839615
epoch: 10, val_loss: 0.2827189490199089
epoch: 11, val_loss: 0.2510550394654274
epoch: 12, val_loss: 0.26841336488723755
Final epoch: 12
beta:0.0,accuracy:0.9404296875

time of one repeat:74.07943511009216
